cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,latitude,longitude,month,year
02A,02A000370,2A099,COZZANO,02A002679,RESERVOIR COZZANO,100 %,02A00106690,2021-04-07,08h05,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE COZZANO,MAIRIE DE COZZANO,MAIRIE DE COZZANO,N,C,C,N,41.9352431,9.1546064,4,2021
02A,02A000370,2A099,COZZANO,02A002679,RESERVOIR COZZANO,100 %,02A00108186,2021-08-24,09h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller.,COMMUNE DE COZZANO,MAIRIE DE COZZANO,MAIRIE DE COZZANO,C,C,N,N,41.9352431,9.1546064,8,2021
02A,02A000370,2A099,COZZANO,,,,02A00108268,2021-06-01,07h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE COZZANO,MAIRIE DE COZZANO,MAIRIE DE COZZANO,C,C,C,N,41.9352431,9.1546064,6,2021
02A,02A000370,2A099,COZZANO,,,,02A00108682,2021-10-04,10h15,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE COZZANO,MAIRIE DE COZZANO,MAIRIE DE COZZANO,N,C,N,N,41.9352431,9.1546064,10,2021
02A,02A000378,2A115,FOCE,,,,02A00106266,2021-01-11,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6314864,9.0627564,1,2021
02A,02A000378,2A115,FOCE,02A002623,CHLORATION FOCE,100 %,02A00106593,2021-03-01,08h25,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter que l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6314864,9.0627564,3,2021
02A,02A000378,2A115,FOCE,02A002623,CHLORATION FOCE,100 %,02A00107112,2021-06-10,09h00,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,N,C,N,C,41.6314864,9.0627564,6,2021
02A,02A000378,2A115,FOCE,,,,02A00109047,2021-11-23,09h09,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6314864,9.0627564,11,2021
02A,02A000380,2A115,FOCE,,,,02A00106267,2021-01-11,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6314864,9.0627564,1,2021
02A,02A000380,2A115,FOCE,02A002625,CHLORATION BILZESE,100 %,02A00106524,2021-03-01,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6314864,9.0627564,3,2021
02A,02A000380,2A115,FOCE,02A002625,CHLORATION BILZESE,100 %,02A00107114,2021-06-10,08h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes coliformes est à surveiller.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,N,C,41.6314864,9.0627564,6,2021
02A,02A000380,2A115,FOCE,,,,02A00109048,2021-11-23,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6314864,9.0627564,11,2021
02A,02A000382,2A115,FOCE,,,,02A00106265,2021-01-11,09h35,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6314864,9.0627564,1,2021
02A,02A000382,2A115,FOCE,02A002624,CHLORATION CASA,100 %,02A00106592,2021-03-01,09h25,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter que l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6314864,9.0627564,3,2021
02A,02A000382,2A115,FOCE,02A002624,CHLORATION CASA,100 %,02A00107113,2021-06-10,09h15,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,N,C,N,C,41.6314864,9.0627564,6,2021
02A,02A000382,2A115,FOCE,,,,02A00109125,2021-12-13,11h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6314864,9.0627564,12,2021
02A,02A000389,2A272,SARTENE,,,,02A00107292,2021-06-14,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,6,2021
02A,02A000389,2A272,SARTENE,02A000386,UNITE STERILI SARTENE-SERRAGIA,100 %,02A00107573,2021-07-09,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V  OEHC,O.E.H.C SIÈGE SOCIAL,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,7,2021
02A,02A000389,2A272,SARTENE,,,,02A00107580,2021-07-15,09h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,7,2021
02A,02A000389,2A272,SARTENE,,,,02A00107717,2021-06-29,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,6,2021
02A,02A000389,2A272,SARTENE,,,,02A00107758,2021-07-15,10h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,7,2021
02A,02A000389,2A272,SARTENE,,,,02A00108144,2021-08-13,11h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,8,2021
02A,02A000389,2A272,SARTENE,,,,02A00108146,2021-08-13,10h55,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,8,2021
02A,02A000389,2A272,SARTENE,02A000386,UNITE STERILI SARTENE-SERRAGIA,100 %,02A00108634,2021-09-23,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive.,C.C.S.V  OEHC,O.E.H.C SIÈGE SOCIAL,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,9,2021
02A,02A000390,2A272,SARTENE,,,,02A00107581,2021-07-15,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,7,2021
02A,02A000390,2A272,SARTENE,,,,02A00108147,2021-08-13,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,8,2021
02A,02A000390,2A272,SARTENE,02A000385,UNITE STERILI SARTENE-ZIVIA,100 %,02A00108265,2021-05-20,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.C.S.V  OEHC,O.E.H.C SIÈGE SOCIAL,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,5,2021
02A,02A000390,2A272,SARTENE,,,,02A00108819,2021-10-18,09h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,10,2021
02A,02A000391,2A272,SARTENE,,,,02A00106264,2021-01-11,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,1,2021
02A,02A000391,2A272,SARTENE,02A000384,USINE SARTENE O.E.H.C.,100 %,02A00106602,2021-03-08,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.C.S.V  OEHC,O.E.H.C SIÈGE SOCIAL,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,3,2021
02A,02A000391,2A272,SARTENE,,,,02A00106605,2021-03-08,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,3,2021
02A,02A000391,2A272,SARTENE,,,,02A00106820,2021-04-27,09h09,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,4,2021
02A,02A000391,2A272,SARTENE,,,,02A00106863,2021-05-06,10h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,5,2021
02A,02A000391,2A272,SARTENE,02A000384,USINE SARTENE O.E.H.C.,100 %,02A00106962,2021-05-06,10h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,C.C.S.V  OEHC,O.E.H.C SIÈGE SOCIAL,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,5,2021
02A,02A000391,2A272,SARTENE,,,,02A00107293,2021-06-29,11h30,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes bactéries coliformes impose une surveillance renforcée.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,N,C,41.6208848,8.9721882,6,2021
02A,02A000391,2A272,SARTENE,,,,02A00107582,2021-07-15,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,7,2021
02A,02A000391,2A272,SARTENE,02A000384,USINE SARTENE O.E.H.C.,100 %,02A00107642,2021-07-19,10h00,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,C.C.S.V  OEHC,O.E.H.C SIÈGE SOCIAL,C. C. DU SARTENAIS VALINCO,N,C,N,N,41.6208848,8.9721882,7,2021
02A,02A000391,2A272,SARTENE,,,,02A00107715,2021-06-10,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,6,2021
02A,02A000391,2A272,SARTENE,,,,02A00108148,2021-08-13,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,8,2021
02A,02A000391,2A272,SARTENE,02A000384,USINE SARTENE O.E.H.C.,100 %,02A00108403,2021-08-24,08h08,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter que l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,C.C.S.V  OEHC,O.E.H.C SIÈGE SOCIAL,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,8,2021
02A,02A000391,2A272,SARTENE,,,,02A00108616,2021-09-23,08h30,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,9,2021
02A,02A000391,2A272,SARTENE,,,,02A00108818,2021-10-18,09h00,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive , et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,10,2021
02A,02A000391,2A272,SARTENE,,,,02A00108888,2021-11-03,10h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,11,2021
02A,02A000391,2A272,SARTENE,02A000384,USINE SARTENE O.E.H.C.,100 %,02A00108981,2021-11-09,10h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive. Il est à noter que le carbone organique total est à surveiller ainsi q u'une faible minéralisation.,C.C.S.V  OEHC,O.E.H.C SIÈGE SOCIAL,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,11,2021
02A,02A000392,2A272,SARTENE,,,,02A00106604,2021-03-08,08h15,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes sulfito-réducteurs impose une surveillance renforcée.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,N,N,41.6208848,8.9721882,3,2021
02A,02A000392,2A272,SARTENE,,,,02A00108145,2021-08-13,10h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,8,2021
02A,02A000392,2A272,SARTENE,,,,02A00109011,2021-05-06,08h49,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6208848,8.9721882,5,2021
02A,02A000402,2A228,PIETROSELLA,,,,02A00106261,2021-01-06,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE PIETROSELLA,KYRNOLIA CEO BALEONE,MAIRIE DE PIETROSELLA,C,C,C,C,41.8353888,8.8459949,1,2021
02A,02A000402,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00106800,2021-01-13,10h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,1,2021
02A,02A000402,2A228,PIETROSELLA,,,,02A00106897,2021-05-07,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE PIETROSELLA,KYRNOLIA CEO BALEONE,MAIRIE DE PIETROSELLA,C,C,C,N,41.8353888,8.8459949,5,2021
02A,02A000402,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00106901,2021-05-07,10h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,5,2021
02A,02A000402,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00106951,2021-03-23,10h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,3,2021
02A,02A000402,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00108076,2021-08-09,08h30,"Eau d'alimentation non conforme à la norme en vigueur, du fait du dépassement de la limite de qualité concernant le paramètre turbidité.",O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,N,C,N,41.88159405,8.818055732027885,8,2021
02A,02A000402,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00108443,2021-09-03,09h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,9,2021
02A,02A000402,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00108986,2021-11-08,11h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisatio n.,O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,11,2021
02A,02A000402,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00109043,2021-10-25,10h55,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. De plus, l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.",O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,10,2021
02A,02A000402,2A228,PIETROSELLA,,,,02A00109060,2021-11-10,11h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE PIETROSELLA,KYRNOLIA CEO BALEONE,MAIRIE DE PIETROSELLA,C,C,C,N,41.8353888,8.8459949,11,2021
02A,02A000404,2A253,QUASQUARA,02A003077,TTP QUASQUARA,100 %,02A00106339,2021-02-01,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE QUASQUARA,MAIRIE DE QUASQUARA,MAIRIE DE QUASQUARA,C,C,C,C,41.9004613,9.0102656,2,2021
02A,02A000404,2A253,QUASQUARA,,,,02A00106665,2021-04-02,08h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE QUASQUARA,MAIRIE DE QUASQUARA,MAIRIE DE QUASQUARA,C,C,C,N,41.9004613,9.0102656,4,2021
02A,02A000404,2A253,QUASQUARA,,,,02A00107216,2021-06-22,07h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE QUASQUARA,MAIRIE DE QUASQUARA,MAIRIE DE QUASQUARA,C,C,C,N,41.9004613,9.0102656,6,2021
02A,02A000404,2A253,QUASQUARA,02A003077,TTP QUASQUARA,100 %,02A00108768,2021-10-08,09h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE QUASQUARA,MAIRIE DE QUASQUARA,MAIRIE DE QUASQUARA,C,C,C,N,41.9004613,9.0102656,10,2021
02A,02A000404,2A253,QUASQUARA,,,,02A00108852,2021-10-27,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE QUASQUARA,MAIRIE DE QUASQUARA,MAIRIE DE QUASQUARA,C,C,C,N,41.9004613,9.0102656,10,2021
02A,02A000408,2A065,CARGESE,02A000043,UNITE STERILISATION CHIUNI,100 %,02A00106342,2021-02-01,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,C,42.13436,8.59422,2,2021
