cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude_y,longitude_y
02B,02B000816,2B120,FURIANI,02B000530,BASTIA,25 %,02B00101359,2020-07-20,07h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,7,2020,42.658481099999996,9.4151285
02B,02B000816,2B120,FURIANI,02B000530,BASTIA,25 %,02B00101360,2020-07-20,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,7,2020,42.658481099999996,9.4151285
02B,02B000816,2B120,FURIANI,02B000530,BASTIA,25 %,02B00101361,2020-08-19,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,8,2020,42.658481099999996,9.4151285
02B,02B000816,2B120,FURIANI,02B000530,BASTIA,25 %,02B00101362,2020-07-20,06h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,7,2020,42.658481099999996,9.4151285
02B,02B000816,2B120,FURIANI,02B000530,BASTIA,25 %,02B00101363,2020-08-19,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Aluminium hors norme. Température hors norme. Turbidité hors norme. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,8,2020,42.658481099999996,9.4151285
02B,02B000816,2B353,VILLE-DI-PIETRABUGNO,02B000530,BASTIA,25 %,02B00101364,2020-06-25,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2020,42.7127571,9.4321598
02B,02B000816,2B353,VILLE-DI-PIETRABUGNO,02B000530,BASTIA,25 %,02B00101365,2020-08-03,09h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,8,2020,42.7127571,9.4321598
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101366,2020-09-07,10h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,9,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101367,2020-10-15,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,10,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101368,2020-09-24,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,9,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101369,2020-11-09,06h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,11,2020,42.6993979,9.450918699999999
02B,02B000816,2B309,SANTA-MARIA-DI-LOTA,,,,02B00101370,2020-07-20,06h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,7,2020,42.74687,9.43261
02B,02B000816,2B309,SANTA-MARIA-DI-LOTA,,,,02B00101371,2020-07-21,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,7,2020,42.74687,9.43261
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101848,2020-08-31,10h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,8,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101849,2020-09-30,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,9,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101850,2020-10-06,05h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,10,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101851,2020-10-27,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,10,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101852,2020-11-17,11h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,11,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101853,2020-11-19,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,11,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101854,2020-11-25,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,11,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101855,2020-11-26,09h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,11,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101856,2020-12-01,09h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,12,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101857,2020-12-03,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101858,2020-11-30,08h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,11,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101859,2020-12-07,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101860,2020-12-09,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101861,2020-10-29,10h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,10,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101862,2020-11-18,11h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,11,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101863,2020-11-24,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,11,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101864,2020-12-02,11h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101867,2020-12-16,08h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101868,2020-11-12,10h25,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,11,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101875,2020-09-24,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,9,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101881,2020-09-24,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,9,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101882,2020-09-24,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,9,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101884,2020-09-24,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,9,2020,42.6993979,9.450918699999999
02B,02B000816,2B120,FURIANI,02B000530,BASTIA,25 %,02B00101889,2020-09-24,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,9,2020,42.658481099999996,9.4151285
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101892,2020-12-14,10h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00101893,2020-12-17,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.6993979,9.450918699999999
02B,02B000816,2B309,SANTA-MARIA-DI-LOTA,,,,02B00101896,2020-12-16,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.74687,9.43261
02B,02B000816,2B309,SANTA-MARIA-DI-LOTA,,,,02B00101897,2020-09-16,07h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,9,2020,42.74687,9.43261
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00102469,2020-12-15,10h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00102470,2020-12-16,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00102471,2020-12-21,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.6993979,9.450918699999999
02B,02B000816,2B033,BASTIA,02B000530,BASTIA,25 %,02B00102473,2020-12-28,10h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,12,2020,42.6993979,9.450918699999999
02B,02B000828,2B340,VELONE-ORNETO,02B000827,RESERVOIR CARBUNACCIA-ORNETO,100 %,02B00100038,2020-07-21,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VELONE ORNETO,MAIRIE DE VELONE ORNETO,MAIRIE DE VELONE ORNETO,C,C,C,C,7,2020,42.4008628,9.471219699999999
02B,02B000828,2B340,VELONE-ORNETO,,,,02B00100040,2020-02-18,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VELONE ORNETO,MAIRIE DE VELONE ORNETO,MAIRIE DE VELONE ORNETO,C,C,C,C,2,2020,42.4008628,9.471219699999999
02B,02B000828,2B340,VELONE-ORNETO,02B000827,RESERVOIR CARBUNACCIA-ORNETO,100 %,02B00101138,2020-06-15,07h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau agressive.,VELONE ORNETO,MAIRIE DE VELONE ORNETO,MAIRIE DE VELONE ORNETO,C,C,C,N,6,2020,42.4008628,9.471219699999999
02B,02B000828,2B340,VELONE-ORNETO,,,,02B00101140,2020-10-12,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est trop élévée.,VELONE ORNETO,MAIRIE DE VELONE ORNETO,MAIRIE DE VELONE ORNETO,C,C,C,C,10,2020,42.4008628,9.471219699999999
02B,02B000831,2B340,VELONE-ORNETO,02B000830,RESERVOIR VELONE,100 %,02B00100039,2020-07-21,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,VELONE ORNETO,MAIRIE DE VELONE ORNETO,MAIRIE DE VELONE ORNETO,C,C,C,C,7,2020,42.4008628,9.471219699999999
02B,02B000831,2B340,VELONE-ORNETO,,,,02B00100424,2020-02-18,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,VELONE ORNETO,MAIRIE DE VELONE ORNETO,MAIRIE DE VELONE ORNETO,C,C,C,C,2,2020,42.4008628,9.471219699999999
02B,02B000831,2B340,VELONE-ORNETO,,,,02B00101139,2020-10-12,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,VELONE ORNETO,MAIRIE DE VELONE ORNETO,MAIRIE DE VELONE ORNETO,C,C,C,C,10,2020,42.4008628,9.471219699999999
02B,02B000834,2B252,PRUNO,02B000837,RESERVOIR CAVALAJO (CHAMPLAN),50 %,02B00099792,2020-07-01,08h15,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,N,C,N,C,7,2020,42.4163215,9.4405239
02B,02B000834,2B252,PRUNO,,,,02B00099797,2020-02-13,07h05,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,N,C,N,C,2,2020,42.4163215,9.4405239
02B,02B000834,2B252,PRUNO,02B000833,RESERVOIR OVAJA (CASETTE),50 %,02B00099801,2020-07-01,08h35,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,N,C,N,C,7,2020,42.4163215,9.4405239
02B,02B000834,2B252,PRUNO,02B000837,RESERVOIR CAVALAJO (CHAMPLAN),50 %,02B00101008,2020-09-10,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,C,C,C,C,9,2020,42.4163215,9.4405239
02B,02B000834,2B252,PRUNO,,,,02B00101013,2020-10-08,07h25,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,N,C,N,C,10,2020,42.4163215,9.4405239
02B,02B000834,2B252,PRUNO,,,,02B00101653,2020-12-01,07h45,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,N,C,N,C,12,2020,42.4163215,9.4405239
02B,02B000841,2B252,PRUNO,02B000842,RESERVOIR FUNTANELLA,50 %,02B00099793,2020-07-01,07h05,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,N,C,N,C,7,2020,42.4163215,9.4405239
02B,02B000841,2B252,PRUNO,,,,02B00099794,2020-02-13,06h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,C,C,C,C,2,2020,42.4163215,9.4405239
02B,02B000841,2B252,PRUNO,02B000840,RESERVOIR NOCETA,50 %,02B00099798,2020-07-01,06h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,C,C,C,C,7,2020,42.4163215,9.4405239
02B,02B000841,2B252,PRUNO,02B000842,RESERVOIR FUNTANELLA,50 %,02B00101009,2020-09-10,06h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,N,C,N,C,9,2020,42.4163215,9.4405239
02B,02B000841,2B252,PRUNO,,,,02B00101010,2020-10-08,06h10,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,N,C,C,C,10,2020,42.4163215,9.4405239
02B,02B000841,2B252,PRUNO,,,,02B00101652,2020-12-01,05h50,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,PRUNO,MAIRIE DE PRUNO,MAIRIE DE PRUNO,N,C,C,C,12,2020,42.4163215,9.4405239
02B,02B000849,2B033,BASTIA,,,,02B00099142,2020-01-08,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,SYNDICAT DES EAUX DE CARDO,SYNDICAT DES EAUX DE CARDO,SYNDICAT DES EAUX DE CARDO,C,C,C,C,1,2020,42.6993979,9.450918699999999
02B,02B000849,2B033,BASTIA,02B000848,RESERVOIR CARDO,100 %,02B00100351,2020-07-08,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT DES EAUX DE CARDO,SYNDICAT DES EAUX DE CARDO,SYNDICAT DES EAUX DE CARDO,C,C,C,C,7,2020,42.6993979,9.450918699999999
02B,02B000849,2B033,BASTIA,,,,02B00100352,2020-05-27,05h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT DES EAUX DE CARDO,SYNDICAT DES EAUX DE CARDO,SYNDICAT DES EAUX DE CARDO,C,C,C,C,5,2020,42.6993979,9.450918699999999
